,001e0610ba46,001e0610ba15,001e0610ee33,001e0610ee82,001e0610ef27,001e061135cb,001e06113ad8,001e06112e77,001e0610f6db,001e06113107,001e06114fd4,001e0610e539,001e0610f703,001e0610e835,001e0610eef2,001e0610ee43,001e0610f05c,001e0610e537,001e06109416,001e06114503,001e06113dbc,001e061144c0,001e06113cf1,001e06113acb,001e06113f54,001e06114500,001e0610ba13
2018-10-08 13:01:00,0.04404,,,,,,0.03154,0.00182,0.02774,0.00702,0.01277,0.00787,,0.00016,0.00653,,0.04986,0.00494,0.06718,0.00494,,0.01616,0.04437,0.03261,0.03003,,0.02979
2018-10-08 13:02:00,0.03368,,,,,,0.02998,0.01044,0.01218,0.01464,0.00588,0.00147,,0.02175,0.01393,,0.05692,,0.07087,0.0117,,0.01941,0.04546,0.03461,0.03886,,0.04401
2018-10-08 13:03:00,0.03326,,,,,,0.02971,0.01158,,0.02404,0.01269,0.0243,,0.04547,0.00419,,0.05164,0.00442,0.06535,0.00716,,0.02559,0.01545,0.04607,0.04351,,0.02548
2018-10-08 13:04:00,0.04005,0.00337,,,,,0.04011,0.02015,0.00352,0.02884,,0.02244,,0.02601,0.00626,,0.0426,,0.07909,0.0252,,0.02828,0.03842,0.02131,0.03976,,0.00391
2018-10-08 13:05:00,0.02611,,,,,,0.03491,0.0187,0.03122,0.01663,0.00483,0.00537,0.00305,0.05041,0.00443,,0.0485,,0.08185,0.01606,,0.03211,0.05287,0.0175,0.02216,,0.0018
2018-10-08 13:06:00,0.01061,,,,,,0.0147,0.01363,0.01926,0.02902,0.01779,0.00996,,0.01297,0.00117,,0.06673,0.00219,0.07999,0.00375,,0.03918,0.04675,0.01285,0.03076,,
2018-10-08 13:07:00,0.02619,,,,,,0.02796,0.01311,0.01236,0.01606,0.01965,0.00671,,0.02322,0.02319,,0.05744,,0.07915,0.00235,,0.02131,0.02705,0.02861,0.02649,,
2018-10-08 13:08:00,0.03874,,,,,,0.03164,0.01467,0.00312,0.02208,0.01749,0.03438,,0.00115,0.02286,,0.06173,0.01017,0.07677,0.0092,,0.03775,0.03819,0.04212,0.02231,,0.00304
2018-10-08 13:09:00,0.02133,,,,,,0.06199,0.01052,,0.00781,0.00755,0.02038,0.00093,0.02462,0.02218,,0.05518,0.00502,0.05877,0.00891,,0.04262,0.0521,0.02134,0.0341,,0.0015
2018-10-08 13:10:00,0.02239,,,,,,0.03585,0.00688,0.00548,0.01883,,0.00898,,0.0365,0.0094,,0.0627,0.0007,0.07971,0.01014,,0.03866,0.05999,0.03336,0.01466,,0.01655
2018-10-08 13:11:00,0.03803,,,,,,0.03805,0.00039,0.01362,0.00994,0.00048,0.00026,,0.03795,0.01733,,0.05015,0.00784,0.06313,0.0094,,0.02885,0.02667,0.01327,0.03524,,0.00306
2018-10-08 13:12:00,0.04124,,,,,,0.01744,0.00442,0.02733,0.00569,0.01066,0.01083,,0.05186,0.02692,,0.05769,,0.06906,0.01234,,0.03007,0.04046,0.02988,0.02659,,
2018-10-08 13:13:00,0.01764,,,,,,0.03877,0.00134,0.00136,0.02195,0.01376,,0.00681,0.02354,0.01832,,0.04712,,0.07954,0.00275,,0.03049,0.05048,0.05314,0.03182,,0.02712
2018-10-08 13:14:00,0.0143,0.00652,,,,,0.03386,0.01384,0.01149,0.0227,,0.01715,,0.00697,0.01596,,0.0444,0.00344,0.07031,0.00366,,0.03158,0.03365,0.03313,0.01858,,0.01844
2018-10-08 13:15:00,0.02217,,,,,,0.04423,0.00607,0.01173,0.01057,,0.02767,,0.01651,0.02296,,0.04605,0.0113,0.06087,0.00988,,0.04639,0.02878,0.04214,0.00725,,0.00124
2018-10-08 13:16:00,0.01776,,,,,,0.05061,0.00806,0.0207,0.01095,0.01679,0.01104,,0.00224,0.01131,,0.05248,0.01287,0.08576,0.00574,,0.02677,0.03221,0.04539,0.04964,,0.00276
2018-10-08 13:17:00,0.01967,,,,,,0.03525,0.03039,0.00348,0.01994,0.00452,0.00876,,0.01603,0.0122,,0.05585,0.00071,0.06142,0.0266,,0.02345,0.03479,0.02202,0.03132,,0.02498
2018-10-08 13:18:00,0.03313,,,,,,0.02038,0.00585,0.00825,0.04016,0.02662,0.00273,,0.01244,0.00724,,0.04916,,0.06832,0.00395,,0.02511,0.0414,0.02942,0.02563,,0.01985
2018-10-08 13:19:00,0.01527,,,,,,0.02337,0.02598,0.00785,0.03948,0.00615,0.00817,,0.00389,0.00952,,0.05825,,0.0906,0.00682,,0.04395,0.04567,0.02514,0.02656,,0.01987
2018-10-08 13:20:00,0.02077,,,,,,0.01732,0.02915,0.02518,0.02563,0.01235,0.02025,,,0.01628,,0.05624,,0.06579,0.00968,,0.02882,0.03381,0.02347,0.04493,,0.01061
2018-10-08 13:21:00,0.03159,,,,,,0.03617,0.02884,0.02296,0.02809,,0.00075,,0.00852,0.01008,,0.05204,,0.07498,0.00415,,0.02181,0.0413,0.03086,0.01393,,0.03372
2018-10-08 13:22:00,0.02261,,,,,,0.03628,0.02152,0.00183,0.00541,0.00639,0.01043,,0.009,0.01241,,0.05083,0.00642,0.07511,0.00043,,0.03114,0.04216,0.04165,0.036,,
2018-10-08 13:23:00,0.03799,,,,,,0.03758,0.01067,0.00374,0.02508,,0.01158,,0.03304,0.00814,,0.04698,0.00586,0.07864,0.00499,,0.0279,0.02531,0.03343,0.02434,,0.02949
2018-10-08 13:24:00,0.03397,,,,,,0.04831,0.00793,0.01115,0.01774,0.00369,0.00932,,0.06934,0.00997,,0.05249,0.011,0.07576,0.00593,,0.03595,0.04328,0.01316,0.03217,,0.01362
2018-10-08 13:25:00,0.03034,,,,,,0.04011,0.0169,0.01133,0.03445,0.01959,0.00864,,0.03119,0.00927,,0.05437,,0.04643,0.00509,,0.03899,0.04068,0.02649,0.06788,,0.01723
2018-10-08 13:26:00,0.03976,,,,,,0.04669,0.01003,0.01043,0.0438,,,,0.06726,0.01634,,0.04678,0.00043,0.06971,0.00956,,0.03276,0.04102,0.02489,0.05114,,0.00669
2018-10-08 13:27:00,0.02885,,,,,,0.02895,0.00704,0.00568,0.04618,0.00018,,,0.01634,0.02291,,0.04474,0.00563,0.05486,0.00924,,0.03447,0.06058,0.03845,0.03415,0.00136,0.00334
2018-10-08 13:28:00,0.02318,0.00161,,,,,0.04393,0.01291,0.01605,0.02087,0.00324,0.00651,,0.00124,0.02733,,0.04804,,0.0644,0.01779,,0.02376,0.05049,0.02552,0.02827,0.00608,0.02664
2018-10-08 13:29:00,0.04065,0.00347,,,,,0.03471,0.0141,0.02011,0.02249,0.03472,0.01034,,0.02805,0.00308,,0.0553,0.01888,0.07538,0.00636,,0.02439,0.03998,0.01486,0.03024,,0.0297
2018-10-08 13:30:00,0.04126,0.00283,,,,,0.04844,0.01825,0.00756,0.02046,0.00769,0.02115,,0.04167,0.02741,,0.05091,0.01545,0.05622,0.0072,,0.02328,0.03907,0.03139,0.01647,0.00379,0.015
2018-10-08 13:31:00,0.03764,0.01721,,,,,0.02191,0.01157,0.01323,0.03882,0.0039,0.00774,0.0011,0.02067,0.02176,,0.04195,,0.04668,0.01447,,0.03454,0.04378,0.04098,0.03224,,0.04323
2018-10-08 13:32:00,0.03856,0.01557,,,,,0.02429,0.00307,0.01477,0.05069,0.0222,0.02077,,0.03762,0.03268,,0.04907,,0.06143,0.00811,,0.03975,0.04107,0.05386,0.00797,0.01055,0.05795
2018-10-08 13:33:00,0.0273,0.00485,,,,,0.03752,0.01737,0.00529,0.02503,0.00664,0.02153,,0.00755,0.01183,,0.05212,,0.0454,0.00199,,0.02814,0.03555,0.03495,0.03186,,0.05358
2018-10-08 13:34:00,0.03624,,,,,,0.04586,0.02566,0.00248,0.03491,0.0122,0.01221,,0.0219,0.00673,,0.05219,,0.04145,0.0114,,0.03002,0.02549,0.038,0.05172,,0.00809
2018-10-08 13:35:00,0.02294,0.00692,,,,,0.03704,0.01912,0.02174,0.02981,0.01469,0.01461,,0.03872,0.00919,,0.0514,0.00571,0.04811,0.01571,,0.03578,0.02178,0.03707,0.03495,,0.05668
2018-10-08 13:36:00,0.01743,0.00365,,,,,0.03263,0.0339,0.01314,0.02707,0.0025,0.01954,,0.04854,0.01388,,0.06284,0.00364,0.05764,0.01753,,0.03283,0.03133,0.03664,0.02281,,0.04101
2018-10-08 13:37:00,0.02368,0.00151,,,,,0.02274,0.01991,0.03349,0.02969,0.01727,0.01151,,0.00611,0.00924,,0.06103,0.01329,0.03184,0.00239,,0.02681,0.04551,0.03227,0.03741,,0.03876
2018-10-08 13:38:00,0.03532,0.00163,,,,,0.04514,0.01306,0.0091,0.02777,0.00405,0.01087,,0.00981,0.02796,,0.06985,0.02738,0.04898,0.01827,,0.03857,0.05871,0.02214,0.03301,,0.03601
2018-10-08 13:39:00,0.04227,,,,,,0.03611,0.01411,0.00987,0.02571,0.01229,0.00044,,0.01013,0.01726,,0.05112,0.01719,0.05972,0.014,,0.04132,0.02528,0.0246,0.06221,,0.04516
2018-10-08 13:40:00,0.02959,,,,,,0.03037,0.01372,0.00377,0.01783,0.00858,0.00583,,0.00576,0.01255,,0.04988,0.01188,0.05906,0.00404,,0.05235,0.0285,0.04862,0.04916,,0.052
2018-10-08 13:41:00,0.04462,0.01755,,,,,0.0523,0.01371,0.00812,0.04481,,0.01451,,0.00663,0.01212,,0.05368,0.00285,0.0523,0.00879,,0.02293,0.04337,0.02684,0.01441,,0.02739
2018-10-08 13:42:00,0.04316,0.02346,,,,,0.04048,0.00344,0.01918,0.02724,0.01044,0.01132,,0.016,0.0221,,0.04314,0.02694,0.0589,0.01769,,0.02315,0.05397,0.04872,0.03644,,0.01379
2018-10-08 13:43:00,0.03672,,,,,,0.04764,0.02541,0.0193,0.03055,0.00523,0.00603,,0.00463,0.0221,,0.04845,0.0188,0.04324,0.00089,,0.03343,0.05847,0.03547,0.03255,,0.00335
2018-10-08 13:44:00,0.03399,,,,,,0.04684,0.02228,0.00874,0.02686,0.02012,0.02497,,0.02011,0.02826,,0.04402,0.01204,0.04816,0.01373,0.00046,0.03393,0.04152,0.03155,0.04671,0.00795,0.00011
2018-10-08 13:45:00,0.0229,0.00181,,,,,0.04067,0.01004,0.01249,0.00163,0.01057,0.0074,0.00555,0.02482,0.01616,,0.0333,0.00254,0.04924,0.01848,,0.03043,0.06368,0.02436,0.02483,0.00257,0.03181
2018-10-08 13:46:00,0.03818,0.00857,,,,,0.01594,0.01024,,0.02642,0.01119,0.00948,0.00568,0.01594,0.01813,,0.045,0.00748,0.066,0.01526,,0.03369,0.04094,0.02876,0.02664,0.01264,0.03603
2018-10-08 13:47:00,0.03445,0.00728,,,,,0.01943,0.03413,0.0129,0.01754,0.00696,0.032,,0.05077,0.03327,,0.04994,,0.03422,0.01932,,0.03455,0.05739,0.0292,0.04216,0.00922,0.0315
2018-10-08 13:48:00,0.02855,,,,,,0.03796,0.02118,0.00577,0.0309,0.01281,0.03095,,0.0187,0.02893,,0.03779,0.00205,0.05561,0.01486,0.0064,0.04498,0.05269,0.02456,0.0234,,0.02042
2018-10-08 13:49:00,0.04097,0.00182,,,,,0.03863,0.01759,0.02102,0.03073,0.00749,0.03144,,0.03275,0.02002,,0.03988,0.01033,0.03433,0.01295,0.00049,0.03527,0.05504,0.03358,0.05445,,0.02475
2018-10-08 13:50:00,0.03968,,,,,,0.02031,0.01525,0.00167,0.02479,0.00968,0.02206,,0.03028,0.02288,,0.04224,0.0085,0.02636,0.01608,0.00304,0.0362,0.05019,0.04326,0.04285,0.00743,0.00643
2018-10-08 13:51:00,0.03684,,,,,,0.02468,0.02983,0.00258,0.13736,0.00068,0.03348,,0.01129,0.00612,,0.03671,0.00037,0.03122,0.02246,0.00959,0.03323,0.02264,0.03862,0.02141,,0.01887
2018-10-08 13:52:00,0.02955,0.01432,,,,,0.03015,0.01698,0.01074,0.08194,0.01509,0.03103,,,0.01775,,0.04387,0.00408,0.043,0.01817,0.00205,0.02538,0.036,0.03228,0.0356,0.00342,0.00561
2018-10-08 13:53:00,0.04743,0.01207,,,,,0.0425,0.02313,0.00779,0.04494,0.00478,0.01452,,0.00417,0.03095,,0.04952,,0.03481,0.02364,0.01846,0.02583,0.04258,0.03092,0.02534,0.00321,0.0035
2018-10-08 13:54:00,0.04007,,,,,,0.03623,0.02167,0.00664,0.02015,0.00851,0.00911,,0.01266,0.02174,,0.04506,0.0032,0.04697,0.01111,0.00584,0.03655,0.02779,0.02903,0.03014,0.01401,0.01245
2018-10-08 13:55:00,0.025,,,,,,0.02393,0.02877,0.01466,0.03436,0.00027,0.03624,0.00145,0.0428,0.02618,,0.05884,0.01561,0.04025,0.02007,0.00965,0.05119,0.0385,0.04474,0.02968,0.00338,0.03616
2018-10-08 13:56:00,0.02503,0.0033,,,,,0.04226,0.01259,0.02649,0.03759,,0.0054,,0.03813,0.03338,,0.05281,0.02181,0.05099,0.01825,0.00381,0.03796,0.04371,0.04743,0.03573,,0.01331
2018-10-08 13:57:00,0.04234,,,,,,0.03719,0.01779,0.00917,0.05381,0.0041,0.0128,,0.02027,0.03077,,0.05192,0.00115,0.02811,0.00562,0.0091,0.03124,0.04788,0.05023,0.0246,0.00628,0.02615
2018-10-08 13:58:00,0.01661,0.00458,,,,,0.04123,0.02597,0.01784,0.02234,0.02884,0.00648,,0.04737,0.02612,,0.05177,,0.02519,0.02283,0.00932,0.03467,0.05374,0.01943,0.04168,0.01092,0.00499
2018-10-08 13:59:00,0.02431,0.00345,,,,,0.03261,0.01376,0.01877,0.0234,0.01974,0.00377,0.00123,0.0131,0.03401,,0.05549,0.01624,0.05281,0.02026,0.00571,0.02591,0.04763,0.02117,0.03469,0.00711,0.01817
2018-10-08 14:00:00,0.01689,,,,,,0.03507,0.02593,0.00698,0.0282,0.03826,0.01642,,0.0511,0.03558,,0.03994,0.00034,0.01889,0.00706,0.01822,0.03177,0.04469,0.03639,0.03759,0.00344,0.01917
2018-10-08 14:01:00,0.03156,,,,,,0.02766,0.03874,0.01776,0.03174,0.00943,0.02254,,0.02717,0.03186,,0.05328,0.00381,0.01355,0.02791,0.00044,0.0442,0.04711,0.03109,0.05563,0.02038,0.05839
2018-10-08 14:02:00,0.03424,,,,,,0.02245,0.02092,0.00113,0.0398,0.01134,0.00264,,0.03597,0.02539,,0.05672,,0.02666,0.01066,0.0025,0.03358,0.05107,0.02769,0.03437,,0.03948
2018-10-08 14:03:00,0.02764,,,,,,0.03975,0.01604,0.01214,0.04798,0.00718,0.02419,,0.04523,0.01369,,0.06755,0.00692,0.04489,0.01683,0.0124,0.03404,0.0364,0.05027,0.04055,0.01905,0.04769
2018-10-08 14:04:00,0.02585,0.00659,,,,,0.03929,0.02387,0.0148,0.02993,0.01515,0.0185,,0.04815,0.00378,,0.05359,0.00203,0.03604,0.02553,0.01223,0.03056,0.04562,0.04155,0.01665,0.02707,0.03226
2018-10-08 14:05:00,0.0354,0.02522,,,,,0.0423,0.02645,0.0195,0.02475,0.00237,0.03397,,0.05776,0.00157,,0.05636,0.023,0.02299,0.02923,0.01121,0.03556,0.0477,0.03636,0.04506,,0.04029
2018-10-08 14:06:00,0.03304,0.00085,,,,,0.03445,0.00052,0.01154,0.02875,0.00682,0.00363,,0.04204,0.0062,,0.04805,0.01357,0.01569,0.03354,0.01958,0.03758,0.04457,0.03337,0.03242,0.00089,0.02391
2018-10-08 14:07:00,0.03613,9e-05,,,,,0.04124,0.00286,0.01968,0.02394,0.01365,0.02453,0.00023,0.03054,0.03457,,0.0453,0.02342,0.01951,0.01482,0.00779,0.0226,0.051,0.05279,0.02578,,0.0051
2018-10-08 14:08:00,0.04083,,,,,,0.03914,0.0109,0.01022,0.02525,0.01043,0.0248,,0.05311,0.01254,,0.02776,0.00906,0.02559,0.01779,0.02225,0.04747,0.05199,0.03146,0.02303,,0.04493
2018-10-08 14:09:00,0.03396,0.00485,,,,,0.02528,0.04547,0.01087,0.02627,0.00796,0.02095,,0.03842,0.02323,,0.03719,0.02255,0.02478,0.02448,0.01672,0.04713,0.04222,0.04205,0.02897,0.00145,0.02743
2018-10-08 14:10:00,0.03234,0.00652,,,,,0.03731,0.03311,0.01706,0.03692,0.02038,0.01719,,0.02521,0.02378,,0.05048,0.00221,0.01218,0.02072,0.00556,0.04215,0.04932,0.03711,0.04437,0.00188,0.01074
2018-10-08 14:11:00,0.07914,0.00618,,,,,0.03608,0.05369,0.01728,0.04428,0.01441,0.01917,,0.06819,0.03771,0.00144,0.04564,0.00175,0.01087,0.02747,0.0012,0.03405,0.04176,0.0456,0.04577,0.01728,0.02248
2018-10-08 14:12:00,0.04907,0.00937,,,,,0.04692,0.03363,0.01494,0.04184,0.0052,0.04267,0.00807,0.01705,0.02254,0.00017,0.04591,0.00216,0.01325,0.01546,0.01903,0.04291,0.0479,0.03025,0.01462,,0.01378
2018-10-08 14:13:00,0.0269,,,,,,0.04558,0.03886,0.03584,0.01077,0.00819,0.02863,,0.00461,0.03911,,0.04514,,0.01327,0.0364,0.0179,0.02767,0.05067,0.03894,0.04716,0.02168,0.02189
2018-10-08 14:14:00,0.02295,0.00936,,,,,0.04351,0.00912,,0.01909,0.0075,0.03656,,0.01578,0.02487,,0.04628,0.01416,0.01368,0.02977,0.00466,0.05627,0.04953,0.04413,0.03767,0.01749,0.01877
2018-10-08 14:15:00,0.02291,0.01633,,,,,0.03519,0.00624,0.00603,0.02731,0.00017,0.02341,,0.00155,0.02388,,0.04703,0.01654,0.02312,0.00923,0.01285,0.0428,0.02586,0.06037,0.0324,,0.00463
2018-10-08 14:16:00,0.03056,,,,,,0.03394,0.02849,0.00538,0.02528,0.00074,0.02791,,0.02177,0.02939,,0.04186,0.00306,0.02187,0.01145,0.00869,0.04506,0.04745,0.05946,0.02194,,0.01467
2018-10-08 14:17:00,0.0334,0.00166,,,,,0.04396,0.02164,0.02262,0.01526,0.01077,0.03714,,0.00359,0.01969,,0.03524,,0.0152,0.0179,0.01565,0.05239,0.05804,0.06068,0.02566,0.00157,0.02783
2018-10-08 14:18:00,0.02598,0.01809,,,,,0.03843,0.01905,0.02558,0.03624,0.01463,0.04183,0.00057,0.03202,0.02831,,0.05624,,0.02296,0.02238,0.02093,0.06329,0.03186,0.03945,0.05552,0.00278,0.04007
2018-10-08 14:19:00,0.01395,0.00277,,,,,0.0226,0.02802,0.0232,0.04464,0.00021,0.05005,,0.03667,0.01614,0.00011,0.04557,0.01221,0.031,0.01467,0.02492,0.07414,0.03587,0.05722,0.06613,,0.00932
2018-10-08 14:20:00,0.01673,0.00052,,,,,0.0496,0.0151,0.01335,0.05075,0.03045,0.03826,,0.05418,0.04144,0.0084,0.04645,0.02506,0.03353,0.02262,0.02869,0.05545,0.04004,0.05205,0.05307,,0.03752
2018-10-08 14:21:00,0.0264,0.01008,,,,,0.05328,0.02164,,0.02672,0.02096,0.03703,,0.05304,0.02954,,0.04383,0.01297,0.00647,0.02545,0.0175,0.05401,0.04618,0.02958,0.05239,,0.01639
2018-10-08 14:22:00,0.03025,0.00754,,,,,0.04039,0.05087,0.01373,0.01842,0.02217,0.02688,,0.03673,0.02958,,0.05663,0.01409,0.01014,0.0133,0.01775,0.05758,0.03569,0.03178,0.0308,0.01005,0.01385
2018-10-08 14:23:00,0.04225,0.01,,,,,0.03988,0.03999,0.02552,0.02679,0.03028,0.02028,,0.04869,0.01623,,0.04941,0.0069,0.02646,0.00766,0.02126,0.047,0.03885,0.05931,0.04082,,0.00758
2018-10-08 14:24:00,0.04943,0.01652,,,,,0.03984,0.04229,,0.03677,0.00251,0.02749,,0.03327,0.01685,,0.05174,0.00867,0.0181,0.01955,0.03548,0.05565,0.02159,0.05382,0.03684,0.0081,0.06048
2018-10-08 14:25:00,0.04753,0.01776,,,,,0.04501,0.03372,0.01001,0.02715,0.01494,0.02455,,0.03148,0.0216,,0.04961,0.01841,0.03243,0.00869,0.03005,0.04516,0.03739,0.06031,0.04448,,0.01162
2018-10-08 14:26:00,0.033,0.00283,,,,,0.03415,0.01829,,0.03293,0.02009,0.01641,,0.03233,0.02809,,0.04416,0.0175,0.03549,0.01171,0.03663,0.05005,0.02774,0.04327,0.03304,,0.02629
2018-10-08 14:27:00,0.04034,0.00505,,,,,0.03767,0.03663,0.00883,0.04244,0.01338,0.02385,,0.03154,0.01112,,0.04227,0.01969,0.02081,0.00783,0.02619,0.06348,0.03419,0.04909,0.05731,,0.01299
2018-10-08 14:28:00,0.02954,0.02089,,,,,0.03665,0.04156,0.01292,0.02137,,0.01577,,0.05421,0.00944,,0.04599,0.01341,0.03363,0.01091,0.03071,0.05843,0.04877,0.05487,0.04687,0.00458,0.02756
2018-10-08 14:29:00,0.03812,0.0142,,,,,0.04175,0.02687,0.03358,0.01849,,0.02533,,0.02777,0.0365,,0.05427,0.00943,0.02179,0.00027,0.03057,0.04844,0.05222,0.04438,0.02096,,0.05121
2018-10-08 14:30:00,0.02428,,,,,,0.04834,0.04189,0.00049,0.04395,0.00877,0.03914,,0.03284,0.03135,,0.05661,0.01123,0.02882,0.01304,0.01289,0.05514,0.04639,0.03737,0.05195,0.00363,0.03158
2018-10-08 14:31:00,0.03123,0.00998,,,,,0.05718,0.03412,0.01494,0.04009,0.02682,0.0417,,0.05257,0.01511,,0.04655,0.02459,0.02789,0.00495,0.01777,0.0498,0.03736,0.05288,0.03114,0.01173,0.06033
2018-10-08 14:32:00,0.03172,0.0186,,,,,0.03021,0.00869,0.00017,0.04869,0.00387,0.01693,,0.05436,0.02804,,0.04283,0.03389,0.03088,0.02865,0.0297,0.03703,0.03603,0.05159,0.06325,,0.07167
2018-10-08 14:33:00,0.0264,0.00358,,,,,0.05353,0.02693,0.01608,0.05107,0.02592,0.03934,0.00752,0.03719,0.03268,0.00079,0.04914,0.01387,0.00763,0.02577,0.01522,0.03801,0.04394,0.04214,0.03825,,0.05253
2018-10-08 14:34:00,0.01065,0.00064,,,,,0.0509,0.02679,0.00409,0.04048,0.03043,0.04203,0.00822,0.05784,0.04482,,0.04455,0.02156,0.0295,0.01951,0.02296,0.03083,0.05188,0.05888,0.04336,0.01187,0.00525
2018-10-08 14:35:00,0.04487,,,,,,0.05168,0.0332,0.00457,0.04369,0.00877,0.0348,0.00539,0.0143,0.03448,,0.04834,0.03524,0.01829,0.01383,0.037,0.04167,0.05304,0.04809,0.04083,0.0036,0.04352
2018-10-08 14:36:00,0.03151,0.00703,,,,,0.05848,0.01755,0.00427,0.03761,0.01632,0.03435,0.00539,0.04491,0.00469,,0.05974,0.00771,0.02584,0.01825,0.04136,0.05055,0.05711,0.04343,0.04056,0.00561,0.01522
2018-10-08 14:37:00,0.03347,0.02125,,,,,0.04663,0.04025,0.0011,0.03621,0.01584,0.03084,,0.05095,0.0205,,0.04233,0.00866,0.01609,0.01226,0.03488,0.04978,0.04997,0.06294,0.04291,0.0276,0.03271
2018-10-08 14:38:00,0.03984,,,,,,0.04464,0.03911,0.00166,0.03108,0.01502,0.01888,,0.03696,0.02227,,0.04673,0.01181,0.01718,0.00099,0.02411,0.04482,0.05525,0.06403,0.03199,,0.02002
2018-10-08 14:39:00,0.02673,0.01868,,,,,0.04643,0.04722,0.01505,0.04435,0.01639,0.04468,0.00332,0.01814,0.02659,,0.03258,0.01019,0.00853,0.00996,0.02849,0.04297,0.043,0.04229,0.02543,,0.01964
2018-10-08 14:40:00,0.02454,,,,,,0.0528,0.02967,0.01652,0.05152,0.00427,0.03311,,0.0149,0.03152,,0.04467,0.01092,0.00237,0.01759,0.03287,0.04688,0.04365,0.05993,0.0543,0.01129,0.04032
2018-10-08 14:41:00,0.02957,,,,,,0.04648,0.00706,0.02729,0.03537,0.01382,0.01334,,0.05737,0.01252,0.00201,0.04534,0.00479,0.00479,0.02223,0.02452,0.04881,0.05825,0.04793,0.041,0.00366,0.04767
2018-10-08 14:42:00,0.02426,0.00427,,,,,0.03408,0.02576,0.02482,0.04684,0.00017,0.01735,,0.03962,0.00969,,0.04719,0.016,0.005,0.02233,0.03114,0.07391,0.05209,0.0438,0.05092,0.01531,0.02062
2018-10-08 14:43:00,0.04449,,,,,,0.05267,0.03721,0.01683,0.0396,0.00653,0.02387,0.00286,0.05845,0.02907,,0.03497,0.01617,0.02291,0.015,0.02553,0.05892,0.04967,0.0466,0.04788,,0.03554
2018-10-08 14:44:00,0.03651,0.0068,,,,,0.04822,0.04234,0.02186,0.04163,0.01506,0.04029,,0.04105,0.11915,,0.04397,0.00658,0.01429,0.02235,0.02814,0.06655,0.06736,0.04474,0.04152,,0.06371
2018-10-08 14:45:00,0.02545,0.00144,,,,,0.05165,0.04255,0.00126,0.03498,0.01688,0.03478,0.00193,0.0588,0.0503,0.00173,0.04002,0.00813,0.03993,0.01425,0.03477,0.04924,0.06065,0.05984,0.02014,0.01594,0.03339
2018-10-08 14:46:00,0.02851,0.00239,,,,,0.04837,0.02766,0.00864,0.02784,0.01794,0.02201,,0.06372,0.04283,,0.05461,0.00708,0.02169,0.03451,0.03675,0.05084,0.03877,0.04978,0.03718,0.01774,0.09961
2018-10-08 14:47:00,0.03455,0.01693,,,,,0.05523,0.03476,0.00937,0.05303,0.00618,0.00018,0.00528,0.04118,0.03397,,0.04346,0.01974,0.01254,0.02753,0.03571,0.04184,0.05015,0.05601,0.07371,0.02904,0.06559
2018-10-08 14:48:00,0.03679,0.00557,,,,,0.04965,0.04436,0.01135,0.05201,0.00622,0.01459,,0.06228,0.03936,0.00162,0.0466,0.00141,0.02202,0.02857,0.04222,0.045,0.0287,0.03748,0.05121,0.01157,0.08178
2018-10-08 14:49:00,0.01694,0.01203,,,,,0.0611,0.03913,0.01257,0.0489,0.01946,0.03938,,0.07389,0.03081,,0.05622,0.01327,0.03515,0.02097,0.03441,0.05169,0.03848,0.03909,0.04013,0.00973,0.00065
2018-10-08 14:50:00,0.02733,0.02624,,,,,0.04267,0.02893,0.01342,0.04412,0.02403,0.00698,,0.05821,0.02227,0.00676,0.04389,0.01247,0.01371,0.02528,0.02791,0.04411,0.03372,0.03786,0.03745,0.00624,0.03586
2018-10-08 14:51:00,0.03292,0.00411,,,,,0.04371,0.0268,0.00316,0.02559,0.03336,0.01754,0.01197,0.03718,0.0613,9e-05,0.0515,0.01946,0.01855,0.02433,0.02932,0.05892,0.05514,0.03721,0.03503,0.01588,0.00639
2018-10-08 14:52:00,0.03501,0.00656,,,,,0.04513,0.03409,0.00508,0.03503,0.01217,0.00531,0.0304,0.02844,0.03813,,0.03612,0.00887,0.00746,0.0157,0.03146,0.03076,0.03777,0.05679,0.05625,0.01064,0.01626
2018-10-08 14:53:00,0.0083,0.01954,,,,,0.05656,0.03068,0.00589,0.04,0.01303,0.01286,,0.01238,0.03093,,0.03762,,0.00218,0.02613,0.0445,0.04347,0.04209,0.04911,0.05271,0.01306,0.01572
2018-10-08 14:54:00,0.03628,0.01962,,,,,0.05428,0.02487,0.00845,0.03955,0.01557,0.01215,,0.06588,0.04275,,0.03712,0.01108,0.01019,0.01927,0.03784,0.0509,0.04539,0.03819,0.06411,0.01633,0.05394
2018-10-08 14:55:00,0.03845,0.00563,,,,,0.05232,0.04393,0.01566,0.04034,0.02264,0.03525,,0.05925,0.03355,0.00163,0.04599,0.0373,0.0253,0.04831,0.02772,0.04983,0.01619,0.04148,0.03297,0.01833,0.04214
2018-10-08 14:56:00,0.02412,0.00376,,,,,0.04266,0.03347,0.01094,0.01889,0.01574,0.03427,0.00577,0.06438,0.03142,0.00677,0.04626,0.0181,0.01999,0.0239,0.03101,0.04932,0.02772,0.05113,0.04266,0.01247,0.05058
2018-10-08 14:57:00,0.03225,0.00945,,,,,0.03473,0.02244,0.02978,0.06109,0.02877,0.01734,0.00439,0.06598,0.0372,0.00068,0.04688,0.00616,0.02138,0.02884,0.03616,0.04885,0.03743,0.05722,0.03764,0.00341,0.05908
